Order_id,Counter_party_1,inst_Code,c1_ISIN,c1_Date,c1_Time,Settlement_date,Buy_sell,c1_Price,c1_Volume,c1_Trade amount,Counter_party_2,c2_Code,c2_ISIN,c2_Date,c2_Time,c2_price,c2_Volume,c2_Trade_amount,Settled,Comments
356081,C1104807,ABIRLANUVO,INE069A01017 ,18-12-2014,15:04:00,20/12/2014,S,1704.9,686,1169561.4,C2290580,ABIRLANUVO,INE069A01017 ,18-12-2014,15:04:00,1704.9,686,1169561.4,Y,Settled
432983,C1124132,ACC,INE012A01025,18-12-2014,15:04:00,20/12/2014,B,1383.9,1436,1987280.4,C2204794,ACC,INE415A01038,18-12-2014,15:04:00,1383.9,1436,1987280.4,N,ISIN mismatch
6668579,C1145444,DABUR,INE016A01026,18-12-2014,15:04:00,20/12/2014,B,233.2,7515,1752498,C2261212,DABUR,INE016A01026,18-12-2014,15:04:00,233.2,7515,1752498,Y,Settled
16923,C1193211,3IINFOTECH,INE748C01020,18-12-2014,15:05:00,20/12/2014,B,7.5,45,337.5,C2295731,3IINFOTECH,INE748C01020,18-12-2014,15:05:00,7.5,45,337.5,Y,Settled
114749,C1161883,8KMILES,INE650K01021,18-12-2014,15:05:00,20/12/2014,S,571.5,104,59436,C2218776,8KMILES,INE650K01021,18-12-2014,15:05:00,571.5,104,59436,Y,Settled
180228,C1189320,ABAN,INE421A01028,18-12-2014,15:05:00,20/12/2014,S,437.8,7389,3234904.2,C2220949,ABAN,INE421A01028,18-12-2014,15:05:00,437.8,7389,3234904.2,Y,Settled
305836,C1145081,ABBOTINDIA,INE358A01014,18-12-2014,15:05:00,20/12/2014,S,3410,20,68200,C2262619,AIL,INE358A01014,18-12-2014,15:05:00,3410,20,68200,N,Security code mismatch
356082,C1184475,ABIRLANUVO,INE069A01017 ,18-12-2014,15:05:00,20/12/2014,S,1702.9,822,1399783.8,C2245569,ABIRLANUVO,INE069A01017 ,18-12-2014,15:05:00,1702.9,822,1399783.8,Y,Settled
432984,C1132256,ACC,INE012A01025,18-12-2014,15:05:00,20/12/2014,B,1383.5,517,715269.5,C2238934,ACC,INE415A01038,18-12-2014,15:05:00,1383.5,517,715269.5,N,ISIN mismatch
510994,C1102675,ADANIENT,INE423A01024,18-12-2014,15:05:00,20/12/2014,B,445.45,1799,801364.55,C2247341,ADANIENT,INE423A01024,18-12-2014,15:05:00,445.45,1799,801364.55,Y,Settled
6668580,C1188005,DABUR,INE016A01026,18-12-2014,15:05:00,20/12/2014,S,232.65,8721,2028940.65,C2202251,DABUR,INE016A01026,18-12-2014,15:05:00,232.65,8721,2028940.65,Y,Settled
16924,C1127026,3IINFOTECH,INE748C01020,18-12-2014,15:06:00,20/12/2014,B,7.55,1242,9377.1,C2270064,3IINFOTECH,INE748C01020,18-12-2014,15:06:00,7.55,1000,7550,N,volume mismatch between Buyer and seller
114750,C1120224,8KMILES,INE650K01021,18-12-2014,15:06:00,20/12/2014,S,577.7,331,191218.7,C2249190,8KMILES,INE650K01021,18-12-2014,15:06:00,577.7,331,191218.7,Y,Settled
180229,C1157415,ABAN,INE421A01028,18-12-2014,15:06:00,20/12/2014,B,437.3,5007,2189561.1,C2285516,ABAN,INE421A01028,18-12-2014,15:06:00,437.3,5007,2189561.1,Y,Settled
253546,C1182938,ABB,INE117A01022,18-12-2014,15:06:00,20/12/2014,B,1176.6,172,202375.2,C2274779,ABB,INE117A01022,18-12-2014,15:06:00,1176.6,172,202375.2,Y,Settled
356083,C1143720,ABIRLANUVO,INE069A01017 ,18-12-2014,15:06:00,20/12/2014,S,1702,492,837384,C2235688,ABIRLANUVO,INE069A01017 ,18-12-2014,15:06:00,1702,492,837384,Y,Settled
432985,C1126243,ACC,INE012A01025,18-12-2014,15:06:00,20/12/2014,S,1382.25,1370,1893682.5,C2232564,ACC,INE012A01025,18-12-2014,15:06:00,1382.25,1370,1893682.5,Y,Settled
510995,C1198752,ADANIENT,INE423A01024,18-12-2014,15:06:00,20/12/2014,B,445.45,2190,975535.5,C2246549,ADANIENT,INE423A01024,18-12-2014,15:06:00,445.45,2190,975535.5,Y,Settled
6668581,C1124570,DABUR,INE016A01026,18-12-2014,15:06:00,20/12/2014,B,232.8,7287,1696413.6,C2289653,DABUR,INE016A01026,18-12-2014,15:06:00,232.8,7287,1696413.6,Y,Settled
16925,C1143560,3IINFOTECH,INE748C01020,18-12-2014,15:07:00,20/12/2014,B,7.55,20001,151007.55,C2236291,3IINFOTECH,INE748C01020,18-12-2014,15:07:00,7.55,20001,151007.55,Y,Settled
114751,C1125790,8KMILES,INE650K01021,18-12-2014,15:07:00,20/12/2014,B,579,544,314976,C2287294,8KMILES,INE650K01021,18-12-2014,15:07:00,579,544,314976,Y,Settled
180230,C1191390,ABAN,INE421A01028,18-12-2014,15:07:00,20/12/2014,B,436,6385,2783860,C2203807,ABAN,INE421A01028,18-12-2014,15:07:00,436,6385,2783860,Y,Settled
356084,C1136668,ABIRLANUVO,INE069A01017 ,18-12-2014,15:07:00,20/12/2014,B,1701.45,2024,3443734.8,C2253508,ABIRLANUVO,INE069A01017 ,18-12-2014,15:07:00,1701.45,2024,3443734.8,Y,Settled
432986,C1174258,ACC,INE012A01025,18-12-2014,15:07:00,20/12/2014,S,1383.1,970,1341607,C2292966,ACC,INE012A01025,18-12-2014,15:07:00,1383.1,970,1341607,Y,Settled
510996,C1113559,ADANIENT,INE423A01024,18-12-2014,15:07:00,20/12/2014,B,445.55,1849,823821.95,C2264163,ADANIENT,INE423A01024,18-12-2014,15:07:00,445.55,1849,823821.95,Y,Settled
6668582,C1189278,DABUR,INE016A01026,18-12-2014,15:07:00,20/12/2014,S,232.7,7027,1635182.9,C2296953,DABUR,INE016A01026,18-12-2014,15:07:00,232.7,7027,1635182.9,Y,Settled
114752,C1114485,8KMILES,INE650K01021,18-12-2014,15:08:00,20/12/2014,B,580,279,161820,C2229766,8KMILES,INE650K01021,18-12-2014,15:08:00,580,279,161820,Y,Settled
180231,C1151036,ABAN,INE421A01028,18-12-2014,15:08:00,20/12/2014,B,435.7,2559,1114956.3,C2213692,ABAN,INE421A01028,18-12-2014,15:08:00,435.7,2559,1114956.3,Y,Settled
356085,C1166312,ABIRLANUVO,INE069A01017 ,18-12-2014,15:08:00,20/12/2014,S,1699,598,1016002,C2270802,ABIRLANUVO,INE069A01017 ,18-12-2014,15:08:00,1699,598,1016002,Y,Settled
432987,C1183751,ACC,INE012A01025,18-12-2014,15:08:00,20/12/2014,S,1385,1272,1761720,C2288350,BAN,INE012A01025,18-12-2014,15:08:00,1385,1272,1761720,N,Security code mismatch
6668583,C1172780,DABUR,INE016A01026,18-12-2014,15:08:00,20/12/2014,B,232.35,10199,2369737.65,C2264924,DABUR,INE016A01026,18-12-2014,15:08:00,232.35,10199,2369737.65,Y,Settled
16926,C1106690,3IINFOTECH,INE748C01020,18-12-2014,15:09:00,20/12/2014,B,7.55,2001,15107.55,C2292630,3IINFOTECH,INE748C01020,18-12-2014,15:09:00,7.55,2001,15107.55,Y,Settled
180232,C1123427,ABAN,INE421A01028,18-12-2014,15:09:00,20/12/2014,S,436.65,4216,1840916.4,C2262867,ABAN,INE421A01028,18-12-2014,15:09:00,436.65,4216,1840916.4,Y,Settled
253549,C1191233,ABB,INE117A01022,18-12-2014,15:09:00,20/12/2014,B,1176.45,233,274112.85,C2223328,ABB,INE117A01022,18-12-2014,15:09:00,1176.45,233,274112.85,Y,Settled
356086,C1186974,ABIRLANUVO,INE069A01017 ,18-12-2014,15:09:00,20/12/2014,B,1699.9,1008,1713499.2,C2262125,ABIRLANUVO,INE069A01017 ,18-12-2014,15:09:00,1699.9,1008,1713500,N,Trade mismatch between Buyer and Seller
432988,C1179393,ACC,INE012A01025,18-12-2014,15:09:00,20/12/2014,B,1383.95,323,447015.85,C2259922,ACC,INE415A01038,18-12-2014,15:09:00,1383.95,323,447015.85,N,ISIN mismatch
510998,C1187770,ADANIENT,INE423A01024,18-12-2014,15:09:00,20/12/2014,B,446.6,13778,6153254.8,C2270756,ADANIENT,INE872H01027,18-12-2014,15:09:00,446.6,13778,6153254.8,N,ISIN mismatch
6668584,C1125702,DABUR,INE016A01026,18-12-2014,15:09:00,20/12/2014,S,232.3,7835,1820077.3,C2200237,DABUR,INE016A01026,18-12-2014,15:09:00,232.3,7835,1820070.5,N,Trade mismatch between Buyer and Seller
16927,C1155618,3IINFOTECH,INE748C01020,18-12-2014,15:10:00,20/12/2014,B,7.55,5066,38248.3,C2211280,3IINFOTECH,INE748C01020,18-12-2014,15:10:00,7.55,5066,38248.3,Y,Settled
114754,C1199714,8KMILES,INE650K01021,18-12-2014,15:10:00,20/12/2014,B,573.05,341,195410.05,C2271933,8KMILES,INE650K01021,18-12-2014,15:10:00,573.05,341,195410.05,Y,Settled
180233,C1109636,ABAN,INE421A01028,18-12-2014,15:10:00,20/12/2014,B,436.1,5091,2220185.1,C2236870,ABAN,INE421A01028,18-12-2014,15:10:00,436.1,5091,2220185.1,Y,Settled
356087,C1105420,ABIRLANUVO,INE069A01017 ,18-12-2014,15:10:00,20/12/2014,S,1698.9,931,1581675.9,C2279097,ABIRLANUVO,INE069A01017 ,18-12-2014,15:10:00,1698.9,931,1581675.9,Y,Settled
432989,C1144032,ACC,INE012A01025,18-12-2014,15:10:00,20/12/2014,S,1383.9,1485,2055091.5,C2263409,ACC,INE012A01025,18-12-2014,15:10:00,1383.9,1485,2055091.5,Y,Settled
6668585,C1113921,DABUR,INE016A01026,18-12-2014,15:10:00,20/12/2014,B,232.45,7766,1805206.7,C2213492,DABUR,INE016A01026,18-12-2014,15:10:00,232.45,7766,1805209.8,N,Trade mismatch between Buyer and Seller
16928,C1165319,3IINFOTECH,INE748C01020,18-12-2014,15:11:00,20/12/2014,B,7.5,552,4140,C2264426,3IINFOTECH,INE748C01020,18-12-2014,15:11:00,7.5,552,4140,Y,Settled
114755,C1142721,8KMILES,INE650K01021,18-12-2014,15:11:00,20/12/2014,B,573.7,32,18358.4,C2288908,8KMILES,INE650K01021,18-12-2014,15:11:00,573.7,32,18358.4,Y,Settled
180234,C1134697,ABAN,INE421A01028,18-12-2014,15:11:00,20/12/2014,B,436,5451,2376636,C2229158,ABAN,INE421A01028,18-12-2014,15:11:00,436,5451,2376636,Y,Settled
253551,C1173271,ABB,INE117A01022,18-12-2014,15:11:00,20/12/2014,B,1174.9,267,313698.3,C2242622,ABB,INE117A01022,18-12-2014,15:11:00,1174.9,267,313698.3,Y,Settled
356088,C1113997,ABIRLANUVO,INE069A01017 ,18-12-2014,15:11:00,20/12/2014,S,1697.55,1023,1736593.65,C2279572,ABIRLANUVO,INE069A01017 ,18-12-2014,15:11:00,1697.55,1023,1736593.65,Y,Settled
432990,C1119288,ACC,INE012A01025,18-12-2014,15:11:00,20/12/2014,B,1382.9,2172,3003658.8,C2266283,ACC,INE415A01038,18-12-2014,15:11:00,1382.9,2172,3003658.8,N,ISIN mismatch
511000,C1142343,ADANIENT,INE423A01024,18-12-2014,15:11:00,20/12/2014,B,446.4,4000,1785600,C2216219,ADANIENT,INE423A01024,18-12-2014,15:11:00,446.4,4000,1785600,Y,Settled
6668586,C1199002,DABUR,INE016A01026,18-12-2014,15:11:00,20/12/2014,B,232.3,7083,1645380.9,C2237822,DABUR,INE016A01026,18-12-2014,15:11:00,232.3,7083,1645380.9,Y,Settled
16929,C1181704,3IINFOTECH,INE748C01020,18-12-2014,15:12:00,20/12/2014,B,7.5,2226,16695,C2202936,3IINFOTECH,INE748C01020,18-12-2014,15:12:00,7.5,2226,16695,Y,Settled
180235,C1112476,ABAN,INE421A01028,18-12-2014,15:12:00,20/12/2014,B,435.7,3325,1448702.5,C2236615,ABAN,INE421A01028,18-12-2014,15:12:00,435.7,3325,1448702.5,Y,Settled
253552,C1161966,ABB,INE117A01022,18-12-2014,15:12:00,20/12/2014,B,1174.9,62,72843.8,C2208530,ABB,INE117A01022,18-12-2014,15:12:00,1174.9,62,72850,N,Trade mismatch between Buyer and Seller
356089,C1190611,ABIRLANUVO,INE069A01017 ,18-12-2014,15:12:00,20/12/2014,S,1696.9,655,1111469.5,C2279359,ABIRLANUVO,INE069A01017 ,18-12-2014,15:12:00,1696.9,655,1111469.5,Y,Settled
432991,C1151933,ACC,INE012A01025,18-12-2014,15:12:00,20/12/2014,S,1382.75,618,854539.5,C2277585,ACC,INE012A01025,18-12-2014,15:12:00,1382.75,618,854539.5,Y,Settled
6668587,C1105379,DABUR,INE016A01026,18-12-2014,15:12:00,20/12/2014,S,231.95,9306,2158526.7,C2224843,DABUR,INE016A01026,18-12-2014,15:12:00,231.95,9306,2158526.7,Y,Settled
16930,C1191456,3IINFOTECH,INE748C01020,18-12-2014,15:13:00,20/12/2014,B,7.55,30,226.5,C2230579,3IINFOTECH,INE748C01020,18-12-2014,15:13:00,7.55,30,226.5,Y,Settled
180236,C1146105,ABAN,INE421A01028,18-12-2014,15:13:00,20/12/2014,B,436,6917,3015812,C2215646,ABAN,INE421A01028,18-12-2014,15:13:00,440,6917,3043480,N,Price mismatch between Buyer and Seller
253553,C1190041,ABB,INE117A01022,18-12-2014,15:13:00,20/12/2014,B,1174,328,385072,C2284451,ABB,INE117A01022,18-12-2014,15:13:00,1174,328,385072,Y,Settled
356090,C1139820,ABIRLANUVO,INE069A01017 ,18-12-2014,15:13:00,20/12/2014,B,1698.05,640,1086752,C2220179,ABIRLANUVO,INE069A01017 ,18-12-2014,15:13:00,1698.05,640,1086752,Y,Settled
432992,C1116060,ACC,INE012A01025,18-12-2014,15:13:00,20/12/2014,B,1384.75,1000,1384750,C2230736,ACC,INE415A01038,18-12-2014,15:13:00,1384.75,1000,1384750,N,ISIN mismatch
6668588,C1119747,DABUR,INE016A01026,18-12-2014,15:13:00,20/12/2014,S,231.55,8678,2009390.9,C2244425,DABUR,INE016A01026,18-12-2014,15:13:00,231.55,8678,2009390.9,Y,Settled
180237,C1177757,ABAN,INE421A01028,18-12-2014,15:14:00,20/12/2014,S,436,3152,1374272,C2258097,ABAN,INE421A01028,18-12-2014,15:14:00,436,3152,1374272,Y,Settled
356091,C1175107,ABIRLANUVO,INE069A01017 ,18-12-2014,15:14:00,20/12/2014,S,1697.95,874,1484008.3,C2236652,ABIRLANUVO,INE069A01017 ,18-12-2014,15:14:00,1697.95,874,1484008.3,Y,Settled
432993,C1172307,ACC,INE012A01025,18-12-2014,15:14:00,20/12/2014,S,1385,588,814380,C2208180,ACC,INE012A01025,18-12-2014,15:14:00,1385,588,814380,Y,Settled
6668589,C1166585,DABUR,INE016A01026,18-12-2014,15:14:00,20/12/2014,S,231.55,6956,1610661.8,C2201212,DABUR,INE016A01026,18-12-2014,15:14:00,231.55,6956,1610661.8,Y,Settled
16932,C1168399,3IINFOTECH,INE748C01020,18-12-2014,15:15:00,20/12/2014,B,7.55,2491,18807.05,C2230704,3IINFOTECH,INE748C01020,18-12-2014,15:15:00,7.55,2491,18807.05,Y,Settled
180238,C1129139,ABAN,INE421A01028,18-12-2014,15:15:00,20/12/2014,B,436,4516,1968976,C2212224,ABAN,INE421A01028,18-12-2014,15:15:00,436,4516,1968976,Y,Settled
253555,C1186254,ABB,INE117A01022,18-12-2014,15:15:00,20/12/2014,B,1174,139,163186,C2271004,ABB,INE117A01022,18-12-2014,15:15:00,1174,139,163186,Y,Settled
305844,C1136487,ABBOTINDIA,INE358A01014,18-12-2014,15:15:00,20/12/2014,B,3400,65,221000,C2267659,ABBOTINDIA,INE358A01014,18-12-2014,15:15:00,3400,65,221000,Y,Settled
356092,C1107930,ABIRLANUVO,INE069A01017 ,18-12-2014,15:15:00,20/12/2014,S,1697.55,509,864052.95,C2205012,ABIRLANUVO,INE069A01017 ,18-12-2014,15:15:00,1697.55,513,870843.15,N,volume mismatch between Buyer and seller
432994,C1127304,ACC,INE012A01025,18-12-2014,15:15:00,20/12/2014,B,1385,207,286695,C2217947,ACC,INE415A01038,18-12-2014,15:15:00,1385,207,286695,N,ISIN mismatch
511004,C1160147,ADANIENT,INE423A01024,18-12-2014,15:15:00,20/12/2014,B,446.45,4457,1989827.65,C2228923,ADANIENT,INE423A01024,18-12-2014,15:15:00,446.45,4457,1989827.65,Y,Settled
6668590,C1180216,DABUR,INE016A01026,18-12-2014,15:15:00,20/12/2014,B,231.7,9546,2211808.2,C2275070,DABUR,INE016A01026,18-12-2014,15:15:00,231.7,9546,2211808.2,Y,Settled
16933,C1166447,3IINFOTECH,INE748C01020,18-12-2014,15:16:00,20/12/2014,S,7.6,2754,20930.4,C2231248,3IINFOTECH,INE748C01020,18-12-2014,15:16:00,7.6,2754,20930.4,Y,Settled
114760,C1177865,8KMILES,INE650K01021,18-12-2014,15:16:00,20/12/2014,B,572.5,145,83012.5,C2257998,8KMILES,INE650K01021,18-12-2014,15:16:00,572.5,145,83012.5,Y,Settled
180239,C1103990,ABAN,INE421A01028,18-12-2014,15:16:00,20/12/2014,B,436.6,6640,2899024,C2207618,ABAN,INE421A01028,18-12-2014,15:16:00,436.6,6640,2899000,N,Trade mismatch between Buyer and Seller
253556,C1111537,ABB,INE117A01022,18-12-2014,15:16:00,20/12/2014,S,1172.95,203,238108.85,C2247795,ABB,INE117A01022,18-12-2014,15:16:00,1172.95,203,238108.85,Y,Settled
356093,C1150735,ABIRLANUVO,INE069A01017 ,18-12-2014,15:16:00,20/12/2014,S,1696.95,792,1343984.4,C2242557,ABIRLANUVO,INE069A01017 ,18-12-2014,15:16:00,1696.95,792,1343984.4,Y,Settled
432995,C1157982,ACC,INE012A01025,18-12-2014,15:16:00,20/12/2014,B,1383.75,1764,2440935,C2231307,ACC,INE415A01038,18-12-2014,15:16:00,1383.75,1764,2440935,N,ISIN mismatch
6330886,C1138773,CRISIL,INE007A01025,18-12-2014,15:16:00,20/12/2014,B,1812,137,248244,C2273590,CRISIL,INE007A01025,18-12-2014,15:16:00,1812,137,248244,Y,Settled
6668591,C1106159,DABUR,INE016A01026,18-12-2014,15:16:00,20/12/2014,B,231.55,14892,3448242.6,C2291619,DABUR,INE016A01026,18-12-2014,15:16:00,231.55,14892,3448242.6,Y,Settled
16934,C1103418,3IINFOTECH,INE748C01020,18-12-2014,15:17:00,20/12/2014,B,7.6,2100,15960,C2285095,3IINFOTECH,INE748C01020,18-12-2014,15:17:00,7.6,2100,15960,Y,Settled
180240,C1130260,ABAN,INE421A01028,18-12-2014,15:17:00,20/12/2014,B,436.75,10222,4464458.5,C2272049,ABAN,INE421A01028,18-12-2014,15:17:00,436.75,10222,4464458.5,Y,Settled
253557,C1127917,ABB,INE117A01022,18-12-2014,15:17:00,20/12/2014,B,1173.8,1124,1319351.2,C2251174,ABB,INE117A01022,18-12-2014,15:17:00,1173.8,1124,1319351.2,Y,Settled
356094,C1114895,ABIRLANUVO,INE069A01017 ,18-12-2014,15:17:00,20/12/2014,B,1698.45,585,993593.25,C2248342,ABIRLANUVO,INE069A01017 ,18-12-2014,15:17:00,1698.45,585,993593.25,Y,Settled
432996,C1158871,ACC,INE012A01025,18-12-2014,15:17:00,20/12/2014,B,1381.65,1024,1414809.6,C2228966,ACC,INE415A01038,18-12-2014,15:17:00,1381.65,1024,1414809.6,N,ISIN mismatch
511006,C1161628,ADANIENT,INE423A01024,18-12-2014,15:17:00,20/12/2014,B,446.05,4714,2102679.7,C2276301,ADANIENT,INE423A01024,18-12-2014,15:17:00,446.05,4714,2102679.7,Y,Settled
6330887,C1179171,CRISIL,INE007A01025,18-12-2014,15:17:00,20/12/2014,S,1812,55,99660,C2242402,CRISIL,INE007A01025,18-12-2014,15:17:00,1812,55,99660,Y,Settled
6668592,C1143666,DABUR,INE016A01026,18-12-2014,15:17:00,20/12/2014,B,231.25,6696,1548450,C2272244,NIT,INE016A01026,18-12-2014,15:17:00,231.25,6696,1548450,N,Security code mismatch
16935,C1188237,3IINFOTECH,INE748C01020,18-12-2014,15:18:00,20/12/2014,B,7.6,101,767.6,C2261456,3IINFOTECH,INE748C01020,18-12-2014,15:18:00,7.6,101,767.6,Y,Settled
114762,C1172327,8KMILES,INE650K01021,18-12-2014,15:18:00,20/12/2014,S,574,619,355306,C2278008,8KMILES,INE650K01021,18-12-2014,15:18:00,574,619,355306,Y,Settled
180241,C1124040,ABAN,INE421A01028,18-12-2014,15:18:00,20/12/2014,B,437.5,7589,3320187.5,C2224225,ABAN,INE421A01028,18-12-2014,15:18:00,437.5,7589,3320187.5,Y,Settled
253558,C1171620,ABB,INE117A01022,18-12-2014,15:18:00,20/12/2014,B,1170,120,140400,C2247547,ABB,INE117A01022,18-12-2014,15:18:00,1170,120,140400,Y,Settled
305845,C1112441,ABBOTINDIA,INE358A01014,18-12-2014,15:18:00,20/12/2014,B,3400,175,595000,C2205042,ABBOTINDIA,INE358A01014,18-12-2014,15:18:00,3400,175,595000,Y,Settled
432997,C1189208,ACC,INE012A01025,18-12-2014,15:18:00,20/12/2014,B,1383.35,1041,1440067.35,C2226622,ACC,INE415A01038,18-12-2014,15:18:00,1383.35,1041,1440067.35,N,ISIN mismatch
511007,C1199706,ADANIENT,INE423A01024,18-12-2014,15:18:00,20/12/2014,B,446.15,3998,1783707.7,C2255036,ADANIENT,INE423A01024,18-12-2014,15:18:00,446.15,3998,1783707.7,Y,Settled
6330888,C1160792,CRISIL,INE007A01025,18-12-2014,15:18:00,20/12/2014,B,1811.3,132,239091.6,C2246994,CRISIL,INE059A01026,18-12-2014,15:18:00,1811.3,132,239091.6,N,ISIN mismatch
6668593,C1147637,DABUR,INE016A01026,18-12-2014,15:18:00,20/12/2014,B,232,14518,3368176,C2257761,DABUR,INE016A01026,18-12-2014,15:18:00,232,14518,3368176,Y,Settled
16936,C1157928,3IINFOTECH,INE748C01020,18-12-2014,15:19:00,20/12/2014,B,7.55,23,173.65,C2274336,3IINFOTECH,INE748C01020,18-12-2014,15:19:00,7.55,23,173.65,Y,Settled
114763,C1162930,8KMILES,INE650K01021,18-12-2014,15:19:00,20/12/2014,B,572.3,14,8012.2,C2299204,8KMILES,INE650K01021,18-12-2014,15:19:00,572.3,14,8012.2,Y,Settled
180242,C1130592,ABAN,INE421A01028,18-12-2014,15:19:00,20/12/2014,B,437.4,5941,2598593.4,C2285343,ABAN,INE421A01028,18-12-2014,15:19:00,437.4,5941,2598593.4,Y,Settled
253559,C1194374,ABB,INE117A01022,18-12-2014,15:19:00,20/12/2014,B,1174,757,888718,C2293782,ABB,INE117A01022,18-12-2014,15:19:00,1174,757,888718,Y,Settled
432998,C1192370,ACC,INE012A01025,18-12-2014,15:19:00,20/12/2014,S,1383,1090,1507470,C2257704,ACC,INE012A01025,18-12-2014,15:19:00,1383,1090,1507470,Y,Settled
6330889,C1140670,CRISIL,INE007A01025,18-12-2014,15:19:00,20/12/2014,B,1810.4,13,23535.2,C2275204,CRISIL,INE007A01025,18-12-2014,15:19:00,1810.4,13,23535.2,Y,Settled
6668594,C1106504,DABUR,INE016A01026,18-12-2014,15:19:00,20/12/2014,S,231.35,5459,1262939.65,C2269662,DABUR,INE016A01026,18-12-2014,15:19:00,231.35,5459,1262939.65,Y,Settled
180243,C1151020,ABAN,INE421A01028,18-12-2014,15:20:00,20/12/2014,B,437,3112,1359944,C2298673,ABAN,INE421A01028,18-12-2014,15:20:00,437,3112,1359944,Y,Settled
432999,C1198700,ACC,INE012A01025,18-12-2014,15:20:00,20/12/2014,B,1382.05,1007,1391724.35,C2231012,ACC,INE415A01038,18-12-2014,15:20:00,1382.05,1007,1391724.35,N,ISIN mismatch
511009,C1135436,ADANIENT,INE423A01024,18-12-2014,15:20:00,20/12/2014,B,446.6,6241,2787230.6,C2273786,ADANIENT,INE423A01024,18-12-2014,15:20:00,446.6,6241,2787230.6,Y,Settled
6668595,C1102968,DABUR,INE016A01026,18-12-2014,15:20:00,20/12/2014,B,231.1,6226,1438828.6,C2280695,DABUR,INE016A01026,18-12-2014,15:20:00,231.1,6226,1438828.6,Y,Settled
16938,C1155761,3IINFOTECH,INE748C01020,18-12-2014,15:21:00,20/12/2014,S,7.6,3250,24700,C2254127,3IINFOTECH,INE748C01020,18-12-2014,15:21:00,7.6,3250,24700,Y,Settled
180244,C1124536,ABAN,INE421A01028,18-12-2014,15:21:00,20/12/2014,B,436.85,6084,2657795.4,C2236213,ABAN,INE421A01028,18-12-2014,15:21:00,436.85,6084,2657795.4,Y,Settled
253561,C1149049,ABB,INE117A01022,18-12-2014,15:21:00,20/12/2014,B,1174,853,1001422,C2292914,ABB,INE117A01022,18-12-2014,15:21:00,1174,853,1001422,Y,Settled
356098,C1127699,ABIRLANUVO,INE069A01017 ,18-12-2014,15:21:00,20/12/2014,B,1704.9,834,1421886.6,C2295266,ABIRLANUVO,INE069A01017 ,18-12-2014,15:21:00,1704.9,834,1421886.6,Y,Settled
433000,C1176221,ACC,INE012A01025,18-12-2014,15:21:00,20/12/2014,B,1382.8,1121,1550118.8,C2252107,ACC,INE415A01038,18-12-2014,15:21:00,1382.8,1121,1550118.8,N,ISIN mismatch
511010,C1187144,ADANIENT,INE423A01024,18-12-2014,15:21:00,20/12/2014,B,446.45,6823,3046128.35,C2209757,ADANIENT,INE423A01024,18-12-2014,15:21:00,446.45,6823,3046128.35,Y,Settled
6668596,C1124884,DABUR,INE016A01026,18-12-2014,15:21:00,20/12/2014,B,231.3,16205,3748216.5,C2250005,DABUR,INE016A01026,18-12-2014,15:21:00,231.3,16205,3748216.5,Y,Settled
16939,C1189115,3IINFOTECH,INE748C01020,18-12-2014,15:22:00,20/12/2014,B,7.6,8406,63885.6,C2277909,3IINFOTECH,INE748C01020,18-12-2014,15:22:00,7.6,2400,18240,N,volume mismatch between Buyer and seller
114765,C1169379,8KMILES,INE650K01021,18-12-2014,15:22:00,20/12/2014,B,571,223,127333,C2260166,DBREALTY,INE650K01021,18-12-2014,15:22:00,571,223,127333,N,Security code mismatch
180245,C1159575,ABAN,INE421A01028,18-12-2014,15:22:00,20/12/2014,B,437.2,5648,2469305.6,C2240995,ABAN,INE421A01028,18-12-2014,15:22:00,437.2,5648,2469305.6,Y,Settled
253562,C1195024,ABB,INE117A01022,18-12-2014,15:22:00,20/12/2014,B,1173.2,595,698054,C2285384,ABB,INE117A01022,18-12-2014,15:22:00,1173.2,595,698054,Y,Settled
356099,C1112458,ABIRLANUVO,INE069A01017 ,18-12-2014,15:22:00,20/12/2014,B,1704.9,997,1699785.3,C2217445,ABIRLANUVO,INE069A01017 ,18-12-2014,15:22:00,1704.9,997,1699785.3,Y,Settled
433001,C1197232,ACC,INE012A01025,18-12-2014,15:22:00,20/12/2014,B,1382.7,673,930557.1,C2234209,ACC,INE415A01038,18-12-2014,15:22:00,1382.7,673,930557.1,N,ISIN mismatch
511011,C1148964,ADANIENT,INE423A01024,18-12-2014,15:22:00,20/12/2014,B,445.85,1964,875649.4,C2263547,ADANIENT,INE423A01024,18-12-2014,15:22:00,445.85,1964,875649.4,Y,Settled
6330892,C1174005,CRISIL,INE007A01025,18-12-2014,15:22:00,20/12/2014,B,1810.5,99,179239.5,C2244670,CRISIL,INE007A01025,18-12-2014,15:22:00,1810.5,99,179239.5,Y,Settled
6668597,C1132239,DABUR,INE016A01026,18-12-2014,15:22:00,20/12/2014,B,230.95,6622,1529350.9,C2227425,DABUR,INE016A01026,18-12-2014,15:22:00,230.95,6622,1529350.9,Y,Settled
16940,C1126333,3IINFOTECH,INE748C01020,18-12-2014,15:23:00,20/12/2014,B,7.5,25059,187942.5,C2235203,3IINFOTECH,INE748C01020,18-12-2014,15:23:00,7.5,25059,187942.5,Y,Settled
114766,C1196012,8KMILES,INE650K01021,18-12-2014,15:23:00,20/12/2014,B,571,156,89076,C2229099,8KMILES,INE650K01021,18-12-2014,15:23:00,571,156,89076,Y,Settled
